Date,Time,Item Code,Quantity Sold (kilo),Unit Selling Price (RMB/kg),Sale or Return,Discount (Yes/No)
2020-10-11,19:37:27.058,102900011009444,0.514,8.0,sale,No
2020-10-11,19:40:26.905,102900011009444,0.614,8.0,sale,No
2020-10-11,20:11:19.592,102900011009444,0.476,8.0,sale,No
2020-10-11,20:49:43.032,102900011009444,0.301,8.0,sale,No
2020-10-12,09:35:44.592,102900011009444,0.627,8.0,sale,No
2020-10-12,10:14:51.839,102900011009444,1.065,8.0,sale,No
2020-10-12,11:41:26.108,102900011009444,0.664,8.0,sale,No
2020-10-12,16:42:56.797,102900011009444,0.614,8.0,sale,No
2020-10-12,18:35:03.489,102900011009444,0.514,8.0,sale,No
2020-10-13,11:54:11.553,102900011009444,0.514,8.0,sale,No
2020-10-13,12:18:09.795,102900011009444,0.589,8.0,sale,No
2020-10-13,12:45:43.811,102900011009444,0.514,8.0,sale,No
2020-10-13,13:56:22.764,102900011009444,0.414,8.0,sale,No
2020-10-13,14:08:07.608,102900011009444,0.539,8.0,sale,No
2020-10-13,15:01:16.770,102900011009444,0.514,8.0,sale,No
2020-10-13,15:23:48.816,102900011009444,0.464,8.0,sale,No
2020-10-13,15:27:55.342,102900011009444,0.376,8.0,sale,No
2020-10-13,15:46:54.285,102900011009444,0.238,8.0,sale,No
2020-10-13,16:51:54.967,102900011009444,0.489,8.0,sale,No
2020-10-13,17:13:37.389,102900011009444,0.602,8.0,sale,No
2020-10-13,17:57:03.636,102900011009444,0.589,8.0,sale,No
2020-10-13,18:17:00.358,102900011009444,0.251,8.0,sale,No
2020-10-13,18:17:19.742,102900011009444,0.414,8.0,sale,No
2020-10-13,18:38:39.206,102900011009444,0.551,8.0,sale,No
2020-10-13,18:39:52.826,102900011009444,0.251,8.0,sale,No
2020-10-13,18:58:03.451,102900011009444,0.439,8.0,sale,No
2020-10-13,19:46:31.986,102900011009444,0.514,8.0,sale,No
2020-10-13,20:21:49.569,102900011009444,0.313,8.0,sale,No
2020-10-14,09:13:38.677,102900011009444,0.264,7.6,sale,No
2020-10-14,10:22:20.309,102900011009444,0.435,7.6,sale,No
2020-10-14,10:52:33.561,102900011009444,0.501,7.6,sale,No
2020-10-14,11:02:45.842,102900011009444,0.238,7.6,sale,No
2020-10-14,11:39:44.576,102900011009444,0.251,7.6,sale,No
2020-10-14,12:13:45.342,102900011009444,0.554,7.6,sale,No
2020-10-14,14:36:42.936,102900011009444,0.303,7.6,sale,No
2020-10-14,17:57:31.392,102900011009444,0.594,7.6,sale,No
2020-10-14,17:57:40.260,102900011009444,0.633,7.6,sale,No
2020-10-14,19:23:21.063,102900011009444,0.422,7.6,sale,No
2020-10-14,19:37:17.147,102900011009444,0.515,7.6,sale,No
2020-10-15,09:35:24.490,102900011009444,0.515,7.6,sale,No
2020-10-15,10:05:43.123,102900011009444,0.29,7.6,sale,No
2020-10-15,11:02:30.436,102900011009444,0.475,7.6,sale,No
2020-10-15,16:11:16.342,102900011009444,0.264,7.6,sale,No
2020-10-15,16:48:12.436,102900011009444,0.726,7.6,sale,No
2020-10-15,17:09:28.040,102900011009444,0.383,7.6,sale,No
2020-10-15,17:16:35.301,102900011009444,0.303,7.6,sale,No
2020-10-15,17:25:58.014,102900011009444,0.211,7.6,sale,No
2020-10-15,18:11:04.717,102900011009444,0.488,7.6,sale,No
2020-10-15,18:14:30.905,102900011009444,0.528,7.6,sale,No
2020-10-15,18:35:25.420,102900011009444,0.462,7.6,sale,No
2020-10-15,18:35:58.295,102900011009444,0.29,7.6,sale,No
2020-10-15,21:25:48.626,102900011009444,0.501,7.6,sale,No
2020-10-16,09:24:22.858,102900011009444,0.541,7.6,sale,No
2020-10-16,10:23:23.295,102900011009444,0.673,7.6,sale,No
2020-10-16,11:13:44.326,102900011009444,0.739,7.6,sale,No
2020-10-16,11:20:01.483,102900011009444,0.303,7.6,sale,No
2020-10-16,13:57:17.701,102900011009444,0.264,7.6,sale,No
2020-10-16,15:27:03.830,102900011009444,0.699,7.6,sale,No
2020-10-16,18:28:31.775,102900011009444,0.501,7.6,sale,No
2020-10-16,18:43:20.936,102900011009444,0.528,7.6,sale,No
2020-10-16,18:53:10.858,102900011009444,0.343,7.6,sale,No
2020-10-16,19:44:13.174,102900011009444,0.567,7.6,sale,No
2020-10-16,20:09:36.482,102900011009444,0.515,7.6,sale,No
2020-10-17,10:21:12.795,102900011009444,0.544,7.0,sale,No
2020-10-17,11:34:42.217,102900011009444,0.459,7.0,sale,No
2020-10-17,14:45:59.061,102900011009444,0.817,7.0,sale,No
2020-10-17,16:55:53.551,102900011009444,0.258,7.0,sale,No
2020-10-17,17:21:17.741,102900011009444,0.387,7.0,sale,No
2020-10-17,18:27:10.342,102900011009444,0.244,7.0,sale,No
2020-10-17,19:32:25.936,102900011009444,0.401,7.0,sale,No
2020-10-17,20:00:42.290,102900011009444,0.416,7.0,sale,No
2020-10-17,20:12:30.796,102900011009444,0.774,7.0,sale,No
2020-10-17,20:21:47.717,102900011009444,0.186,7.0,sale,No
2020-10-17,20:38:16.451,102900011009444,0.53,7.0,sale,No
2020-10-17,20:49:00.123,102900011009444,0.473,7.0,sale,No
2020-10-17,21:07:17.905,102900011009444,0.373,7.0,sale,No
2020-10-18,09:27:21.467,102900011009444,0.587,7.0,sale,No
2020-10-18,11:10:22.023,102900011009444,0.416,7.0,sale,No
2020-10-18,11:23:48.673,102900011009444,0.716,7.0,sale,No
2020-10-18,12:22:35.201,102900011009444,0.602,7.0,sale,No
2020-10-18,12:34:38.873,102900011009444,0.301,7.0,sale,No
2020-10-18,13:31:47.436,102900011009444,0.215,7.0,sale,No
2020-10-18,13:59:20.705,102900011009444,0.487,7.0,sale,No
2020-10-18,15:26:43.483,102900011009444,0.43,7.0,sale,No
2020-10-18,16:01:25.514,102900011009444,0.387,7.0,sale,No
2020-10-18,16:27:30.068,102900011009444,0.573,7.0,sale,No
2020-10-18,16:50:54.971,102900011009444,0.544,7.0,sale,No
2020-10-18,16:55:20.405,102900011009444,0.229,7.0,sale,No
2020-10-18,17:24:44.107,102900011009444,0.244,7.0,sale,No
2020-10-18,17:45:41.925,102900011009444,0.215,7.0,sale,No
2020-10-18,18:06:38.440,102900011009444,0.516,7.0,sale,No
2020-10-18,18:18:26.608,102900011009444,0.487,7.0,sale,No
2020-10-18,18:27:06.155,102900011009444,0.473,7.0,sale,No
2020-10-18,18:39:22.388,102900011009444,0.473,7.0,sale,No
2020-10-18,19:02:49.280,102900011009444,1.032,7.0,sale,No
2020-10-18,19:38:27.802,102900011009444,0.43,7.0,sale,No
2020-10-18,20:22:35.842,102900011009444,0.358,7.0,sale,No
2020-10-18,20:29:14.468,102900011009444,0.272,7.0,sale,No
2020-10-19,10:00:36.714,102900011009444,0.559,7.0,sale,No
2020-10-19,10:10:04.248,102900011009444,0.373,7.0,sale,No
2020-10-19,10:33:58.030,102900011009444,0.587,7.0,sale,No
2020-10-19,15:16:16.201,102900011009444,0.974,7.0,sale,No
2020-10-19,15:52:28.139,102900011009444,0.53,7.0,sale,No
2020-10-19,16:17:04.842,102900011009444,0.53,7.0,sale,No
2020-10-19,16:20:47.030,102900011009444,0.86,7.0,sale,No
2020-10-19,17:20:00.087,102900011009444,0.244,7.0,sale,No
2020-10-19,17:36:26.639,102900011009444,0.673,7.0,sale,No
2020-10-19,19:34:06.983,102900011009444,0.459,7.0,sale,No
2020-10-19,19:40:05.282,102900011009444,0.53,7.0,sale,No
2020-10-19,20:07:11.099,102900011009444,0.659,7.0,sale,No
2020-10-19,20:20:11.826,102900011009444,0.559,7.0,sale,No
2020-10-19,20:32:12.936,102900011009444,0.544,7.0,sale,No
2020-10-20,15:32:07.795,102900011009444,0.444,7.0,sale,No
2020-10-20,16:52:24.280,102900011009444,0.301,7.0,sale,No
2020-10-20,18:46:42.530,102900011009444,0.373,7.0,sale,No
2020-10-20,19:45:53.741,102900011009444,0.344,7.0,sale,No
2020-10-21,09:38:09.936,102900011009444,0.313,8.0,sale,No
2020-10-21,11:17:16.494,102900011009444,0.213,8.0,sale,No
2020-10-21,11:37:15.233,102900011009444,0.852,8.0,sale,No
2020-10-21,18:56:53.701,102900011009444,0.313,8.0,sale,No
2020-10-21,19:09:52.162,102900011009444,0.213,8.0,sale,No
2020-10-21,19:26:20.571,102900011009444,0.689,8.0,sale,No
2020-10-21,19:49:23.936,102900011009444,0.313,8.0,sale,No
2020-10-21,20:26:22.858,102900011009444,0.338,8.0,sale,No
2020-10-22,10:38:44.191,102900011009444,0.539,8.0,sale,No
2020-10-22,15:31:46.764,102900011009444,0.514,8.0,sale,No
2020-10-22,16:47:35.405,102900011009444,0.514,8.0,sale,No
2020-10-22,16:55:49.280,102900011009444,0.301,8.0,sale,No
2020-10-22,18:14:52.873,102900011009444,0.338,8.0,sale,No
2020-10-22,20:15:14.733,102900011009444,0.426,8.0,sale,No
2020-10-22,21:29:49.311,102900011009444,0.664,8.0,sale,No
2020-10-23,11:22:32.748,102900011009444,0.263,8.0,sale,No
2020-10-23,14:41:23.873,102900011009444,0.902,8.0,sale,No
2020-10-23,16:27:46.733,102900011009444,0.727,8.0,sale,No
2020-10-23,16:37:19.733,102900011009444,0.489,8.0,sale,No
2020-10-23,17:03:14.141,102900011009444,0.514,8.0,sale,No
2020-10-23,19:32:34.086,102900011009444,0.238,8.0,sale,No
2020-10-24,09:34:19.451,102900011009444,0.501,8.0,sale,No
2020-10-24,10:22:09.525,102900011009444,0.476,8.0,sale,No
2020-10-24,10:53:52.537,102900011009444,0.439,8.0,sale,No
2020-10-24,11:34:49.826,102900011009444,0.489,8.0,sale,No
2020-10-24,14:59:12.303,102900011009444,0.589,8.0,sale,No
2020-10-24,15:33:51.498,102900011009444,0.426,8.0,sale,No
2020-10-24,17:00:44.608,102900011009444,0.351,8.0,sale,No
2020-10-24,17:17:19.500,102900011009444,0.639,8.0,sale,No
2020-10-24,19:03:56.795,102900011009444,0.501,8.0,sale,No
2020-10-24,20:44:23.092,102900011009444,0.514,8.0,sale,No
2020-10-24,20:49:51.883,102900011009444,0.238,8.0,sale,No
2020-10-25,10:47:15.701,102900011009444,0.301,8.0,sale,No
2020-10-25,10:50:06.889,102900011009444,0.451,8.0,sale,No
2020-10-25,11:11:15.990,102900011009444,0.564,8.0,sale,No
2020-10-25,11:18:39.123,102900011009444,0.276,8.0,sale,No
2020-10-25,11:22:47.396,102900011009444,0.514,8.0,sale,No
2020-10-25,12:08:15.280,102900011009444,0.276,8.0,sale,No
2020-10-25,14:36:46.885,102900011009444,1.103,8.0,sale,No
2020-10-25,16:09:15.201,102900011009444,0.326,8.0,sale,No
2020-10-25,16:43:35.889,102900011009444,0.389,8.0,sale,No
2020-10-25,17:16:13.770,102900011009444,0.589,8.0,sale,No
2020-10-25,18:04:51.167,102900011009444,0.489,8.0,sale,No
2020-10-25,20:56:05.310,102900011009444,0.489,8.0,sale,No
2020-10-26,09:23:04.567,102900011009444,0.564,8.0,sale,No
2020-10-26,10:14:20.200,102900011009444,0.263,8.0,sale,No
2020-10-26,10:46:30.186,102900011009444,0.664,8.0,sale,No
2020-10-26,11:14:26.733,102900011009444,0.714,8.0,sale,No
2020-10-26,16:55:08.718,102900011009444,0.652,8.0,sale,No
2020-10-26,19:20:53.893,102900011009444,0.426,8.0,sale,No
2020-10-27,11:39:21.504,102900011009444,0.229,7.0,sale,No
2020-10-27,16:08:10.505,102900011009444,0.802,7.0,sale,No
2020-10-27,16:47:37.389,102900011009444,0.229,7.0,sale,No
2020-10-27,17:07:45.943,102900011009444,0.544,7.0,sale,No
2020-10-27,17:07:57.769,102900011009444,0.444,7.0,sale,No
2020-10-27,18:45:16.075,102900011009444,0.86,7.0,sale,No
2020-10-27,20:22:16.326,102900011009444,0.673,7.0,sale,No
2020-10-27,20:43:20.436,102900011009444,0.43,7.0,sale,No
2020-10-28,09:30:38.795,102900011009444,0.759,7.0,sale,No
2020-10-28,10:33:24.126,102900011009444,0.33,7.0,sale,No
2020-10-28,18:03:37.201,102900011009444,0.745,7.0,sale,No
2020-10-28,18:40:44.498,102900011009444,0.473,7.0,sale,No
2020-10-28,19:12:15.530,102900011009444,0.788,7.0,sale,No
2020-10-28,19:17:28.030,102900011009444,0.444,7.0,sale,No
2020-10-28,19:20:49.561,102900011009444,0.244,7.0,sale,No
2020-10-28,19:56:53.639,102900011009444,0.487,7.0,sale,No
2020-10-28,20:43:01.335,102900011009444,0.373,7.0,sale,No
2020-10-29,16:50:44.030,102900011009444,0.43,7.0,sale,No
2020-10-29,19:26:22.295,102900011009444,0.301,7.0,sale,No
2020-10-30,09:43:58.858,102900011009444,0.439,8.0,sale,No
2020-10-30,10:10:53.170,102900011009444,0.401,8.0,sale,No
2020-10-30,11:56:54.642,102900011009444,0.389,8.0,sale,No
2020-10-30,13:33:19.061,102900011009444,0.226,8.0,sale,No
2020-10-30,14:32:05.509,102900011009444,0.464,8.0,sale,No
2020-10-30,15:28:14.985,102900011009444,0.426,8.0,sale,No
2020-10-30,16:06:26.305,102900011009444,0.238,8.0,sale,No
2020-10-30,17:21:10.045,102900011009444,0.338,8.0,sale,No
2020-10-30,17:37:14.889,102900011009444,0.288,8.0,sale,No
2020-10-30,18:33:43.655,102900011009444,0.213,8.0,sale,No
2020-10-30,20:31:08.530,102900011009444,0.213,8.0,sale,No
2020-10-30,20:38:08.514,102900011009444,0.489,8.0,sale,No
2020-10-31,20:00:12.970,102900011009444,0.414,8.0,sale,No
2020-11-01,11:30:03.342,102900011009444,0.426,8.0,sale,No
2020-11-01,11:31:48.826,102900011009444,0.664,8.0,sale,No
2020-11-01,13:04:20.576,102900011009444,0.188,8.0,sale,No
2020-11-01,20:11:43.545,102900011009444,0.389,8.0,sale,No
2020-11-02,13:05:42.662,102900011009444,0.551,8.0,sale,No
2020-11-02,18:16:39.217,102900011009444,0.376,8.0,sale,No
2020-11-02,18:53:15.653,102900011009444,0.201,8.0,sale,No
2020-11-03,10:05:23.023,102900011009444,0.699,7.6,sale,No
2020-11-03,17:28:55.127,102900011009444,0.554,7.6,sale,No
2020-11-04,09:39:55.650,102900011009444,0.343,7.6,sale,No
2020-11-04,10:37:23.092,102900011009444,0.369,7.6,sale,No
2020-11-06,09:24:10.623,102900011009444,0.158,7.6,sale,No
2020-11-06,11:06:43.295,102900011009444,0.449,7.6,sale,No
2020-11-06,20:15:13.436,102900011009444,0.515,7.6,sale,No
2020-11-06,20:18:37.436,102900011009444,0.317,7.6,sale,No
2020-11-07,10:04:55.764,102900011009444,0.172,7.6,sale,No
2020-11-07,11:07:52.465,102900011009444,0.488,7.6,sale,No
2020-11-07,16:53:24.055,102900011009444,0.172,7.6,sale,No
2020-11-07,18:23:36.264,102900011009444,0.356,7.6,sale,No
2020-11-07,18:55:32.899,102900011009444,0.369,7.6,sale,No
2020-11-07,19:20:07.717,102900011009444,0.435,7.6,sale,No
2020-11-08,10:54:49.108,102900011009444,0.501,7.6,sale,No
2020-11-08,11:54:22.031,102900011009444,0.409,7.6,sale,No
2020-11-08,13:24:12.280,102900011009444,0.356,7.6,sale,No
2020-11-08,14:52:40.686,102900011009444,0.449,7.6,sale,No
2020-11-08,16:15:25.320,102900011009444,0.396,7.6,sale,No
2020-11-08,19:33:17.853,102900011009444,0.172,7.6,sale,No
2020-11-09,11:52:43.821,102900011009444,0.449,7.6,sale,No
2020-11-09,15:49:02.862,102900011009444,0.449,7.6,sale,No
2020-11-09,17:08:25.498,102900011009444,0.264,7.6,sale,No
2020-11-09,20:18:36.630,102900011009444,0.409,7.6,sale,No
2020-11-10,09:29:34.183,102900011009444,0.198,7.6,sale,No
2020-11-10,09:41:19.467,102900011009444,0.778,7.6,sale,No
2020-11-10,11:08:43.269,102900011009444,0.396,7.6,sale,No
2020-11-10,17:50:04.244,102900011009444,0.198,7.6,sale,No
2020-11-10,18:41:24.611,102900011009444,0.449,7.6,sale,No
2020-11-10,19:30:56.104,102900011009444,0.449,7.6,sale,No
2020-11-11,09:20:47.366,102900011009444,0.158,7.6,sale,No
2020-11-11,10:37:34.484,102900011009444,0.778,7.6,sale,No
2020-11-11,18:06:16.671,102900011009444,0.646,7.6,sale,No
2020-11-11,20:13:12.072,102900011009444,0.224,7.6,sale,No
2020-11-12,11:27:17.717,102900011009444,0.614,8.0,sale,No
2020-11-12,11:27:31.206,102900011009444,0.401,8.0,sale,No
2020-11-12,14:52:52.085,102900011009444,0.439,8.0,sale,No
2020-11-12,14:59:50.036,102900011009444,0.414,8.0,sale,No
2020-11-12,18:00:52.561,102900011009444,0.564,8.0,sale,No
2020-11-12,20:29:15.686,102900011009444,0.589,8.0,sale,No
2020-11-12,20:48:14.165,102900011009444,0.602,8.0,sale,No
2020-11-12,21:20:38.826,102900011009444,0.439,8.0,sale,No
2020-11-14,17:41:27.107,102900011009444,0.459,7.0,sale,No
2020-11-15,11:36:06.905,102900011009444,0.716,7.0,sale,No
2020-11-15,12:36:14.297,102900011009444,0.473,7.0,sale,No
2020-11-15,17:00:54.573,102900011009444,0.659,7.0,sale,No
2020-11-15,17:45:58.498,102900011009444,0.63,7.0,sale,No
2020-11-16,09:56:21.890,102900011009444,0.845,7.0,sale,No
2020-11-16,10:51:18.342,102900011009444,0.63,7.0,sale,No
2020-11-16,10:55:21.842,102900011009444,0.201,7.0,sale,No
2020-11-16,15:15:33.076,102900011009444,0.917,7.0,sale,No
2020-11-17,12:33:42.217,102900011009444,0.401,7.0,sale,No
2020-11-17,15:30:50.561,102900011009444,0.401,7.0,sale,No
2020-11-17,17:52:17.604,102900011009444,0.788,7.0,sale,No
2020-11-17,18:27:59.563,102900011009444,0.459,7.0,sale,No
2020-11-17,20:15:48.704,102900011009444,0.272,7.0,sale,No
2020-11-18,10:39:41.670,102900011009444,0.33,7.0,sale,No
2020-11-18,11:02:47.934,102900011009444,0.301,7.0,sale,No
2020-11-18,17:06:42.936,102900011009444,0.43,7.0,sale,No
2020-11-18,17:51:01.140,102900011009444,0.201,7.0,sale,No
2020-11-18,18:48:16.572,102900011009444,0.287,7.0,sale,No
2020-11-19,15:49:28.670,102900011009444,0.129,7.0,sale,No
2020-11-19,16:31:38.652,102900011009444,0.43,7.0,sale,No
2020-11-19,17:28:00.864,102900011009444,0.373,7.0,sale,No
2020-11-19,17:59:14.889,102900011009444,0.244,7.0,sale,No
2020-11-19,18:52:35.364,102900011009444,0.215,7.0,sale,No
2020-11-20,12:23:45.718,102900011009444,0.946,7.0,sale,No
2020-11-20,16:24:59.274,102900011009444,0.573,7.0,sale,No
2020-11-20,18:17:35.014,102900011009444,0.373,7.0,sale,No
2020-11-20,20:12:26.631,102900011009444,0.43,7.0,sale,No
2020-11-21,09:38:51.701,102900011009444,0.677,8.0,sale,No
2020-11-21,10:51:56.592,102900011009444,0.464,8.0,sale,No
2020-11-21,15:00:59.956,102900011009444,0.238,8.0,sale,No
2020-11-21,18:32:45.892,102900011009444,0.464,8.0,sale,No
2020-11-21,19:16:36.032,102900011009444,0.351,8.0,sale,No
2020-11-21,20:41:32.020,102900011009444,0.163,8.0,sale,No
2020-11-22,09:25:06.740,102900011009444,0.213,8.0,sale,No
2020-11-22,10:38:04.842,102900011009444,0.326,8.0,sale,No
2020-11-22,10:45:16.930,102900011009444,0.614,8.0,sale,No
2020-11-22,11:43:19.488,102900011009444,0.288,8.0,sale,No
2020-11-22,14:07:19.677,102900011009444,0.526,8.0,sale,No
2020-11-22,15:29:24.342,102900011009444,0.401,8.0,sale,No
2020-11-22,15:32:58.129,102900011009444,0.313,8.0,sale,No
2020-11-22,15:53:14.686,102900011009444,0.326,8.0,sale,No
2020-11-22,17:43:55.810,102900011009444,0.301,8.0,sale,No
2020-11-22,18:06:11.396,102900011009444,0.313,8.0,sale,No
2020-11-22,18:28:46.483,102900011009444,0.338,8.0,sale,No
2020-11-22,19:28:52.206,102900011009444,0.451,8.0,sale,No
2020-11-23,11:46:00.451,102900011009444,0.501,8.0,sale,No
2020-11-23,11:47:42.873,102900011009444,0.376,8.0,sale,No
2020-11-23,16:02:39.717,102900011009444,0.602,8.0,sale,No
2020-11-23,16:19:17.495,102900011009444,0.414,8.0,sale,No
2020-11-23,16:20:01.014,102900011009444,0.602,8.0,sale,No
2020-11-23,18:04:36.436,102900011009444,0.363,8.0,sale,No
2020-11-23,18:33:31.389,102900011009444,0.977,8.0,sale,No
2020-11-23,19:51:15.530,102900011009444,0.363,8.0,sale,No
2020-11-24,10:42:45.460,102900011009444,0.479,9.0,sale,No
2020-11-24,15:18:30.011,102900011009444,0.301,9.0,sale,No
2020-11-24,16:39:47.045,102900011009444,0.167,9.0,sale,No
2020-11-25,09:55:46.233,102900011009444,0.323,9.0,sale,No
2020-11-25,10:49:14.248,102900011009444,0.668,9.0,sale,No
2020-11-25,14:10:41.920,102900011009444,0.601,9.0,sale,No
2020-11-25,18:39:35.003,102900011009444,0.223,9.0,sale,No
2020-11-26,13:44:54.383,102900011009444,0.326,12.0,sale,No
2020-11-26,15:25:08.420,102900011009444,0.401,12.0,sale,No
2020-11-26,15:54:54.264,102900011009444,0.401,12.0,sale,No
2020-11-26,17:57:10.717,102900011009444,0.342,12.0,sale,No
2020-11-26,18:09:01.451,102900011009444,0.376,12.0,sale,No
2020-11-27,10:29:32.217,102900011009444,0.451,14.0,sale,No
2020-11-27,11:17:45.674,102900011009444,0.272,14.0,sale,No
2020-11-27,11:41:32.173,102900011009444,0.758,14.0,sale,No
2020-11-27,16:08:34.824,102900011009444,0.408,14.0,sale,No
2020-11-27,18:38:37.280,102900011009444,0.393,14.0,sale,No
2020-11-27,19:31:25.135,102900011009444,0.265,14.0,sale,No
2020-11-28,10:27:42.229,102900011009444,0.276,12.0,sale,No
2020-11-28,10:28:49.576,102900011009444,0.893,12.0,sale,No
2020-11-28,14:10:04.186,102900011009444,0.493,12.0,sale,No
2020-11-28,15:13:48.373,102900011009444,0.392,12.0,sale,No
2020-11-28,16:31:47.592,102900011009444,0.192,12.0,sale,No
2020-11-28,17:29:38.170,102900011009444,0.292,12.0,sale,No
2020-11-28,17:50:11.795,102900011009444,0.225,12.0,sale,No
2020-11-28,17:53:12.155,102900011009444,0.276,12.0,sale,No
2020-11-29,09:33:25.393,102900011009444,0.534,12.0,sale,No
2020-11-29,10:56:33.570,102900011009444,0.467,12.0,sale,No
2020-11-29,11:53:10.280,102900011009444,0.685,12.0,sale,No
2020-11-29,12:47:58.842,102900011009444,0.442,12.0,sale,No
2020-11-29,14:02:49.467,102900011009444,0.442,12.0,sale,No
2020-11-29,16:13:23.413,102900011009444,0.217,12.0,sale,No
2020-11-30,10:36:13.655,102900011009444,0.467,12.0,sale,No
2020-11-30,10:51:13.436,102900011009444,0.417,12.0,sale,No
2020-11-30,12:47:53.326,102900011009444,0.392,12.0,sale,No
2020-11-30,18:13:31.264,102900011009444,0.401,12.0,sale,No
2020-11-30,18:57:01.833,102900011009444,0.351,12.0,sale,No
2020-12-01,11:27:31.655,102900011009444,0.609,12.0,sale,No
2020-12-01,15:04:20.938,102900011009444,0.159,12.0,sale,No
2020-12-01,18:12:55.201,102900011009444,0.359,12.0,sale,No
2020-12-01,20:45:48.843,102900011009444,0.342,12.0,sale,No
2020-12-02,14:58:24.108,102900011009444,0.417,12.0,sale,No
2020-12-02,18:11:09.951,102900011009444,0.192,12.0,sale,No
2020-12-02,20:30:32.653,102900011009444,0.651,12.0,sale,No
2020-12-03,09:57:23.576,102900011009444,0.601,12.0,sale,No
2020-12-03,10:39:20.419,102900011009444,0.451,12.0,sale,No
2020-12-03,11:31:57.717,102900011009444,0.401,12.0,sale,No
2020-12-03,11:33:34.873,102900011009444,0.534,12.0,sale,No
2020-12-03,14:48:22.561,102900011009444,0.367,12.0,sale,No
2020-12-03,15:16:49.889,102900011009444,0.259,12.0,sale,No
2020-12-03,15:40:35.139,102900011009444,0.184,12.0,sale,No
2020-12-03,16:43:52.883,102900011009444,0.426,12.0,sale,No
2020-12-03,17:17:22.331,102900011009444,0.317,12.0,sale,No
2020-12-03,19:14:31.690,102900011009444,0.426,12.0,sale,No
2020-12-04,10:36:38.001,102900011009444,0.434,12.0,sale,No
2020-12-04,12:58:22.936,102900011009444,0.392,12.0,sale,No
2020-12-04,17:03:53.717,102900011009444,0.334,12.0,sale,No
2020-12-04,17:23:12.345,102900011009444,0.351,12.0,sale,No
2020-12-05,09:38:06.054,102900011009444,0.584,12.0,sale,No
2020-12-05,09:58:25.695,102900011009444,0.284,12.0,sale,No
2020-12-05,10:57:52.964,102900011009444,0.317,12.0,sale,No
2020-12-05,11:19:17.467,102900011009444,0.409,12.0,sale,No
2020-12-05,11:27:17.366,102900011009444,0.351,12.0,sale,No
2020-12-05,15:27:12.442,102900011009444,0.234,12.0,sale,No
2020-12-06,14:52:52.905,102900011009444,0.543,12.0,sale,No
2021-02-23,09:49:15.645,102900011009444,0.291,10.0,sale,No
2021-02-23,09:54:42.855,102900011009444,0.18,10.0,sale,No
2021-02-23,10:24:05.264,102900011009444,0.281,10.0,sale,No
2021-02-23,10:42:50.342,102900011009444,0.411,10.0,sale,No
2021-02-23,11:39:27.436,102900011009444,0.521,10.0,sale,No
2021-02-23,12:17:19.951,102900011009444,1.373,10.0,sale,No
2021-02-23,12:33:21.519,102900011009444,0.21,10.0,sale,No
2021-02-23,12:52:26.076,102900011009444,0.291,10.0,sale,No
2021-02-23,14:55:53.270,102900011009444,0.441,10.0,sale,No
2021-02-23,15:40:44.076,102900011009444,0.812,10.0,sale,No
2021-02-23,16:04:29.608,102900011009444,0.481,10.0,sale,No
2021-02-23,16:26:22.644,102900011009444,0.521,10.0,sale,No
2021-02-23,16:33:22.639,102900011009444,0.932,10.0,sale,No
2021-02-23,16:33:24.014,102900011009444,0.17,10.0,sale,No
2021-02-23,18:41:53.936,102900011009444,0.22,10.0,sale,No
2021-02-24,10:48:54.128,102900011009444,0.541,10.0,sale,No
2021-02-24,13:20:21.576,102900011009444,0.541,10.0,sale,No
2021-02-24,13:38:51.951,102900011009444,0.942,10.0,sale,No
2021-02-24,14:31:47.764,102900011009444,0.291,10.0,sale,No
2021-02-24,15:36:51.498,102900011009444,0.371,10.0,sale,No
2021-02-24,17:24:12.186,102900011009444,0.271,10.0,sale,No
2021-02-24,17:35:59.271,102900011009444,0.531,10.0,sale,No
2021-02-24,17:51:42.954,102900011009444,0.742,10.0,sale,No
2021-02-24,18:27:41.717,102900011009444,0.421,10.0,sale,No
2021-02-24,18:28:34.547,102900011009444,0.331,10.0,sale,No
2021-02-24,18:54:26.936,102900011009444,0.671,10.0,sale,No
2021-02-24,19:07:42.558,102900011009444,0.471,10.0,sale,No
2021-02-24,19:56:53.034,102900011009444,0.411,10.0,sale,No
2021-02-24,20:31:43.544,102900011009444,0.361,10.0,sale,No
2021-02-25,10:26:36.623,102900011009444,0.584,12.0,sale,No
2021-02-25,11:19:09.155,102900011009444,0.476,12.0,sale,No
2021-02-25,16:29:03.670,102900011009444,0.584,12.0,sale,No
2021-02-25,16:38:05.375,102900011009444,0.701,12.0,sale,No
2021-02-25,17:17:40.889,102900011009444,0.384,12.0,sale,No
2021-02-25,18:13:06.009,102900011009444,0.309,12.0,sale,No
2021-02-25,18:13:43.906,102900011009444,0.334,12.0,sale,No
2021-02-25,20:29:32.655,102900011009444,0.367,12.0,sale,No
2021-02-25,20:41:24.940,102900011009444,0.426,12.0,sale,No
2021-02-26,09:59:30.733,102900011009444,0.342,12.0,sale,No
2021-02-26,10:51:58.405,102900011009444,0.442,12.0,sale,No
2021-02-26,11:21:34.326,102900011009444,0.451,12.0,sale,No
2021-02-26,12:14:57.589,102900011009444,0.267,12.0,sale,No
2021-02-26,13:11:18.293,102900011009444,0.584,12.0,sale,No
2021-02-26,13:22:49.509,102900011009444,0.534,12.0,sale,No
